Order No.,Client OrderID,Order Type,Sub Order Type,Customer Name,Customer Phone,GSTIN,Customer Address,Delivery Boy,Delivery Boy Number,Items,My Amount (₹),Total Discount (₹),Delivery Charge (₹),Container Charge (₹),Total Tax (₹),Round Off (₹),Grand Total (₹),Payment Type,Payment Description,Status,Created,Sequence Name
15708,,Dine In (19),AC,,,,,,,"Bacardi Limon (60 Ml), Bangda Tawa Fry, Crab Lolipop (6 Pc), Packaged Water, Prawns Masala Fry, Soft Drink 300 Ml",1380.00,0.00,0.00,0.00,94.00,0.00,1474.00,Cash,,Printed,9 Aug 2025 23:51:39,
15707,,Dine In (10),AC,,,,,,,"Bacardi Black Rum (180 Ml), Chicken Lolypop Full, Chicken Thali, Desi Chicken Masala Fry, Extra Vade(4pc), Packaged Water, Prawns Thali, Schezwan Sauce, Soft Drink 300 Ml, Surmai Tawa Fry(2Pcs)",2330.00,0.00,0.00,0.00,148.50,0.50,2479.00,Cash,,Printed,9 Aug 2025 23:49:54,
15706,,Dine In (20),AC,,,,,,,"Cheese Pakoda, Extra Vade(4pc), Javla Masala Fry, Kingfisher Mid (330 Ml), Kingfisher Strong (650 Ml), Prawns Biryani, Prawns Koliwada, Surmai Thali, Veg Thali",2055.00,0.00,0.00,0.00,132.50,0.50,2188.00,Cash,,Printed,9 Aug 2025 23:48:10,
15705,,Dine In (4),Non AC,,,,,,,"Rawas Fry (2pc), Royalstag (180 Ml)",645.00,0.00,0.00,0.00,52.76,0.24,698.00,Cash,,Printed,9 Aug 2025 23:45:32,
15704,7152099975,Delivery,Zomato,,,,,,,Neer Dosa[2 Pcs],80.00,0.00,0.00,0.00,4.00,0.00,84.00,Online,,Printed,9 Aug 2025 23:41:16,
15703,,Dine In (14),AC,,,,,,,"Crab Masala(small), Crab Thali, Masala Papad, Packaged Water, Veg Thali",920.00,0.00,0.00,0.00,46.00,0.00,966.00,Cash,,Printed,9 Aug 2025 23:30:40,
15702,,Dine In (15),AC,,,,,,,"Masala Papad, Packaged Water, Potato Crispy",300.00,0.00,0.00,0.00,15.00,0.00,315.00,Cash,,Printed,9 Aug 2025 23:29:23,
15701,7153364313,Delivery,Zomato,,,,,,,"Neer Dosa[2 Pcs], Prawns Masala",340.00,0.00,0.00,0.00,17.00,0.00,357.00,Online,,Printed,9 Aug 2025 23:27:17,
15700,,Dine In (22),AC,,,,,,,"Chakli, King Prawns Tawa Fry, Kollum Rice (Half), Neer Dosa Per Pc, Pomfret Billa Tawa Fry, Prawns Masala, Surmai Tawa Fry(2Pcs), Surmai Thali",2210.00,0.00,0.00,0.00,110.50,0.50,2321.00,Cash,,Printed,9 Aug 2025 23:25:35,
15699,,Dine In (9),AC,,,,,,,"Bacardi Rum (180 Ml), Chicken Crispy, Diet Coke, Packaged Water, Prawns Thali, Schezwan Sauce, Soda 300ml, Surmai Tawa Fry(2Pcs), Virjin Mojito",2010.00,0.00,0.00,0.00,174.50,0.50,2185.00,Cash,,Printed,9 Aug 2025 23:22:50,
15698,,Dine In (2),Non AC,,,,,,,"Chapati, Chicken Thali, Mutton Thali, Surmai Thali",825.00,0.00,0.00,0.00,41.26,-0.26,866.00,Cash,,Printed,9 Aug 2025 23:14:40,
15697,,Dine In (1),Non AC,,,,,,,"Chakli, Mc Dowell (180 Ml), Schezwan Sauce, Soft Drink 600 Ml",900.00,0.00,0.00,0.00,84.00,0.00,984.00,Cash,,Printed,9 Aug 2025 23:14:04,
15696,,Pick Up,Pick Up,,,,,,,"CRAB JUMBO MASALA FRY, Solkadi",960.00,0.00,0.00,0.00,48.00,0.00,1008.00,Cash,,Printed,9 Aug 2025 23:13:05,
15695,,Dine In (5),Non AC,,,,,,,"Barrel (180 Ml), Barrel (90 Ml), Soft Drink 600 Ml, Veg Manchhow Soup",1415.00,0.00,0.00,0.00,131.26,-0.26,1546.00,Cash,,Printed,9 Aug 2025 23:06:03,
15694,,Dine In (11),AC,,,,,,,"Calsberg Mild, Mix Seafood Platter Tawa Fry, Old Monk (180 Ml), Old Monk (60 Ml), Packaged Water",1670.00,0.00,0.00,0.00,132.50,0.50,1803.00,Cash,,Printed,9 Aug 2025 23:02:22,
15693,7148093004,Delivery,Zomato,,,,,,,"Chicken Lollipop, Dal Khichdi, Fry Papad, Neer Dosa[2 Pcs], Prawns Masala Fry",800.00,0.00,0.00,0.00,40.00,0.00,840.00,Online,,Printed,9 Aug 2025 22:55:07,
15692,7143070672,Delivery,Zomato,,,,,,,"Chicken Masala Fry, Crab Lolipop (6 Pc), Mutton Masala Fry, Neer Dosa[2 Pcs]",940.00,0.00,0.00,0.00,47.00,0.00,987.00,Online,,Printed,9 Aug 2025 22:46:08,
15691,,Dine In (3),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,9 Aug 2025 22:43:28,
15690,,Dine In (14),AC,,,,,,,"Calsberg Strong, King Prawns Tawa Fry, Packaged Water, Teachers (180 Ml)",3190.00,0.00,0.00,0.00,292.00,0.00,3482.00,Cash,,Printed,9 Aug 2025 22:42:44,
15689,,Dine In (6),Non AC,,,,,,,Dsp Black (180 Ml),380.00,0.00,0.00,0.00,38.00,0.00,418.00,Cash,,Printed,9 Aug 2025 22:42:21,
15688,,Dine In (7),AC,,,,,,,"Bombil Fry, Chicken Masala Fry Boneless, Extra Vade(4pc), Fish Gravy, Kollum Rice (Half), Packaged Water, Pomfret Thali, Soft Drink 300 Ml, Surmai Fry (2Pcs)",1765.00,0.00,0.00,0.00,88.26,-0.26,1853.00,Cash,,Printed,9 Aug 2025 22:32:49,
15687,,Pick Up,Pick Up,,,,,,,"Bhakri, Prawns Ghee Roast",470.00,70.50,0.00,0.00,19.98,-0.48,419.00,Cash,,Printed,9 Aug 2025 22:17:01,
15686,,Dine In (21),AC,,,,,,,"Packaged Water, Tuborg Strong (650 Ml)",720.00,0.00,0.00,0.00,70.00,0.00,790.00,Cash,,Printed,9 Aug 2025 22:15:15,
15685,,Dine In (17),AC,,,,,,,"Ballantines (60 Ml), Masala Papad, Packaged Water, Soft Drink 300 Ml",580.00,0.00,0.00,0.00,51.00,0.00,631.00,Cash,,Printed,9 Aug 2025 21:59:06,
15684,,Dine In (2),Non AC,,,,,,,"Romanov (60 Ml), Romanov (90 Ml), Schezwan Sauce",370.00,0.00,0.00,0.00,35.50,0.50,406.00,Cash,,Printed,9 Aug 2025 21:57:25,
15683,,Dine In (1),Non AC,,,,,,,"Royal Challenge (90 Ml), Soft Drink 300 Ml, Veg Thali",320.00,0.00,0.00,0.00,27.00,0.00,347.00,Cash,,Printed,9 Aug 2025 21:54:35,
15682,,Dine In (5),Non AC,,,,,,,"Chicken Chilly Dry, Tuborg Strong (650 Ml)",865.00,0.00,0.00,0.00,75.76,0.24,941.00,Cash,,Printed,9 Aug 2025 21:46:35,
15681,,Dine In (4A),Non AC,,,,,,,"Kingfisher Strong (500 ML), Kingfisher Strong (650 Ml), Veg Thali",645.00,0.00,0.00,0.00,61.00,0.00,706.00,Cash,,Printed,9 Aug 2025 21:44:01,
15680,,Dine In (17),AC,,,,,,,"Chapati, Fry Papad, Prawns Ghee Roast, Steam Rice (Half), Tuborg Strong (650 Ml)",788.00,0.00,0.00,0.00,56.40,-0.40,844.00,Cash,,Printed,9 Aug 2025 21:43:19,
15679,,Pick Up,Pick Up,,,,,,,"Bhakri, Neer Dosa Per Pc, Prawns Masala, Squid Fry, Surmai Tawa Fry(2Pcs)",1168.00,175.20,0.00,0.00,49.64,-0.44,1042.00,Cash,,Printed,9 Aug 2025 21:36:57,
15678,,Dine In (4),Non AC,,,,,,,"Chakli, Royalstag (180 Ml)",440.00,0.00,0.00,0.00,42.50,0.50,483.00,Cash,,Printed,9 Aug 2025 21:35:45,
15677,,Dine In (20),AC,,,,,,,"Budwiser Strong (650 Ml), Chicken Lolypop Full, King Prawns Tawa Fry, Packaged Water, Tuborg Strong (650 Ml)",2220.00,0.00,0.00,0.00,183.50,0.50,2404.00,Cash,,Printed,9 Aug 2025 21:35:16,
15676,,Dine In (3A),Non AC,,,,,,,"Roasted Papad, Veg Thali",95.00,0.00,0.00,0.00,4.76,0.24,100.00,Cash,,Printed,9 Aug 2025 21:28:33,
15675,,Dine In (22),AC,,,,,,,"Chicken Biryani Boneless, Chicken Crispy, Chicken Lolypop Full, Diet Coke, Fresh Lime Soda, Masala Papad, Packaged Water, Prawns Fry, Soft Drink 300 Ml, Solkadi",1740.00,174.00,0.00,0.00,78.30,-0.30,1644.00,Cash,,Printed,9 Aug 2025 21:19:56,
15674,,Dine In (3),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,9 Aug 2025 21:19:06,
15673,,Dine In (6),Non AC,,,,,,,"Bhakri, Kingfisher Strong (650 Ml), Masala Snacks, Neer Dosa Per Pc, Soft Drink 300 Ml, Surmai Masala",733.00,0.00,0.00,0.00,52.90,0.10,786.00,Cash,,Printed,9 Aug 2025 21:12:37,
15672,7142515779,Delivery,Zomato,,,,,,,"Bombil Fry, King Prawns Tawa Fry, Pomfret Billa Tawa Fry, Rawas Masala (2pc), Solkadi, Steam Rice (Full)",2060.00,0.00,0.00,0.00,103.00,0.00,2163.00,Online,,Printed,9 Aug 2025 21:12:19,
15671,7152642076,Delivery,Zomato,,,,,,,"Bombil Fry, Surmai Masala",540.00,0.00,0.00,0.00,27.00,0.00,567.00,Online,,Printed,9 Aug 2025 21:11:54,
15670,,Dine In (16),AC,,,,,,,"Budwiser Mild (650 Ml), Fresh Lime Soda, Packaged Water, Prawns Butter Garlic",960.00,0.00,0.00,0.00,68.00,0.00,1028.00,Cash,,Printed,9 Aug 2025 21:04:59,
15669,,Dine In (3),Non AC,,,,,,,"Old Monk (180 Ml), Soda 300ml",405.00,0.00,0.00,0.00,39.26,-0.26,444.00,Cash,,Printed,9 Aug 2025 21:00:37,
15668,,Pick Up,Pick Up,,,,,,,Paneer Masala,200.00,30.00,0.00,0.00,8.50,0.50,179.00,Cash,,Printed,9 Aug 2025 20:55:27,
15667,7150464151,Delivery,Zomato,,,,,,,"Fish Gravy, Neer Dosa[2 Pcs], Prawns Ghee Roast, Prawns Koliwada, Surmai Fry (2Pcs)",1730.00,0.00,0.00,0.00,86.50,0.50,1817.00,Online,,Printed,9 Aug 2025 20:54:54,
15666,,Dine In (18),AC,,,,,,,"Breezer, Chicken Lolypop Full, Egg Half Fry, Packaged Water, Royalstag (180 Ml), Schezwan Sauce, Soda 300ml, Squid Tawa Fry",1500.00,0.00,0.00,0.00,110.00,0.00,1610.00,Cash,,Printed,9 Aug 2025 20:52:10,
15665,,Dine In (4),Non AC,,,,,,,"Barrel (180 Ml), Egg Tawa Fry, Royalstag (180 Ml)",980.00,0.00,0.00,0.00,93.50,0.50,1074.00,Cash,,Printed,9 Aug 2025 20:39:00,
15664,,Dine In (17),AC,,,,,,,"Bombil Fry, Chapati, Packaged Water, Prawns Biryani, Prawns Koliwada, Prawns Masala Fry, Squid Koliwada",1642.00,0.00,0.00,0.00,82.10,-0.10,1724.00,Cash,,Printed,9 Aug 2025 20:31:09,
15663,,Dine In (2),Non AC,,,,,,,Soda 300ml,25.00,0.00,0.00,0.00,1.26,-0.26,26.00,Cash,,Printed,9 Aug 2025 20:25:43,
15662,,Pick Up,Pick Up,,,,,,,Bhakri,448.00,67.20,0.00,0.00,19.04,0.16,400.00,Cash,,Printed,9 Aug 2025 20:04:38,
15661,213718643428002,Delivery,Konkan Swad Gomantak F - Swiggy,,,,,,,"Bhakri, Chicken Vade",510.00,0.00,0.00,10.00,25.50,0.50,546.00,Online,,Printed,9 Aug 2025 19:47:57,
15660,,Dine In (1),Non AC,,,,,,,Mc Dowell (180 Ml),780.00,0.00,0.00,0.00,78.00,0.00,858.00,Cash,,Printed,9 Aug 2025 19:43:18,
15659,,Dine In (4),Non AC,,,,,,,"Chicken Lolypop Full, Green Salad, Mandeli Fry, Prawns Koliwada, Tuborg Mild, Tuborg Strong (650 Ml)",3065.00,0.00,0.00,0.00,269.26,-0.26,3334.00,Cash,,Printed,9 Aug 2025 18:54:13,
15658,,Dine In (5),Non AC,,,,,,,"Bud Mild 500, Chicken Ghee Roast (boneless), Neer Dosa Per Pc",982.00,0.00,0.00,0.00,79.10,-0.10,1061.00,Cash,,Printed,9 Aug 2025 17:40:24,
15657,,Dine In (3),Non AC,,,,,,,"Budwiser Strong (650 Ml), Masala Papad",870.00,0.00,0.00,0.00,84.50,0.50,955.00,Cash,,Printed,9 Aug 2025 17:32:48,
15656,,Dine In (1),Non AC,,,,,,,"Kingfisher Ultra (330 Ml), Tuborg Strong (650 Ml)",575.00,0.00,0.00,0.00,57.50,0.50,633.00,Cash,,Printed,9 Aug 2025 16:38:30,
15655,,Dine In (3),Non AC,,,,,,,"Chapati, Surmai Thali",285.00,0.00,0.00,0.00,14.26,-0.26,299.00,Cash,,Printed,9 Aug 2025 16:10:22,
15654,,Dine In (4),Non AC,,,,,,,"Royalstag (180 Ml), Royalstag (60 Ml), Soft Drink 300 Ml",590.00,0.00,0.00,0.00,57.50,0.50,648.00,Cash,,Printed,9 Aug 2025 16:07:04,
15653,,Dine In (2),Non AC,,,,,,,"Bhakri, Bombil Thali",265.00,0.00,0.00,0.00,13.26,-0.26,278.00,Cash,,Printed,9 Aug 2025 15:57:26,
15652,,Dine In (22),AC,,,,,,,"Chicken Boneless Pepper, Dsp Black (180 Ml), Packaged Water",780.00,0.00,0.00,0.00,60.00,0.00,840.00,Cash,,Printed,9 Aug 2025 15:51:41,
15651,,Dine In (19),AC,,,,,,,"Bhakri, Mix Seafood Platter Tawa Fry, Packaged Water, Prawns Thali, Soft Drink 600 Ml, Solkadi, Veg Thali",1370.00,0.00,0.00,0.00,68.50,0.50,1439.00,Cash,,Printed,9 Aug 2025 15:51:20,
15650,,Dine In (5),Non AC,,,,,,,"Lp  Strong, Veg Thali",330.00,0.00,0.00,0.00,29.50,0.50,360.00,Cash,,Printed,9 Aug 2025 15:33:26,
15649,,Dine In (4),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,9 Aug 2025 15:32:43,
15648,,Dine In (3),Non AC,,,,,,,"Chapati, Veg Thali",170.00,0.00,0.00,0.00,8.50,0.50,179.00,Cash,,Printed,9 Aug 2025 15:25:47,
15647,,Dine In (1),Non AC,,,,,,,"Plain Dal, Prawns Thali, Sukha Bhaji, Veg Thali",460.00,0.00,0.00,0.00,23.00,0.00,483.00,Cash,,Printed,9 Aug 2025 15:14:53,
15646,,Dine In (17),AC,,,,,,,"Bhakri, Budwiser Strong (500 ML), Budwiser Strong (650 Ml), Chana Koliwada, Chapati, Chicken Boneless Pepper, Mutton Thali, Prawns Thali, Schezwan Sauce, Soft Drink 600 Ml, Veg Fried Rice",3068.00,0.00,0.00,0.00,231.40,-0.40,3299.00,Cash,,Printed,9 Aug 2025 15:05:44,
15645,,Dine In (5),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,9 Aug 2025 15:03:25,
15644,,Dine In (4),Non AC,,,,,,,"Chapati, Veg Thali",240.00,0.00,0.00,0.00,12.00,0.00,252.00,Cash,,Printed,9 Aug 2025 14:55:08,
15643,7148062638,Delivery,Zomato,,,,,,,"Crab Lolipop (6 Pc), Fish Gravy, Prawns Masala",720.00,0.00,0.00,0.00,36.00,0.00,756.00,Online,,Printed,9 Aug 2025 14:54:31,
15642,,Dine In (21),AC,,,,,,,"Chivas Regal (90 Ml), Mushroom Chilly, Packaged Water, Soft Drink 300 Ml",1440.00,0.00,0.00,0.00,127.50,0.50,1568.00,Cash,,Printed,9 Aug 2025 14:53:53,
15641,,Dine In (3),Non AC,,,,,,,"Bhakri, Surmai Thali",290.00,0.00,0.00,0.00,14.50,0.50,305.00,Cash,,Printed,9 Aug 2025 14:53:30,
15640,,Dine In (2),Non AC,,,,,,,"Bacardi Black Rum (180 Ml), Bombil Thali, Chapati, Chicken Thali, Soft Drink 300 Ml",785.00,0.00,0.00,0.00,53.76,0.24,839.00,Cash,,Printed,9 Aug 2025 14:49:38,
15639,,Pick Up,Pick Up,,,,,,,"Usal., Veg Biryani",1600.00,0.00,0.00,0.00,80.00,0.00,1680.00,Cash,,Printed,9 Aug 2025 14:46:11,
15638,,Dine In (18),AC,,,,,,,Veg Biryani,220.00,0.00,0.00,0.00,11.00,0.00,231.00,Cash,,Printed,9 Aug 2025 14:42:28,
15637,,Dine In (6),Non AC,,,,,,,"Kollum Rice (Half), Surmai Thali",320.00,0.00,0.00,0.00,16.00,0.00,336.00,Cash,,Printed,9 Aug 2025 14:38:28,
15636,,Dine In (20),AC,,,,,,,"Bud Mild 500, Lp Mild, Masala Papad, Mutton Thali, Neer Dosa Per Pc, Packaged Water, Royalstag (180 Ml)",1615.00,0.00,0.00,0.00,132.00,0.00,1747.00,Cash,,Printed,9 Aug 2025 14:31:31,
15635,,Dine In (4A),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,9 Aug 2025 14:24:53,
15634,,Dine In (3),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,9 Aug 2025 14:23:14,
15633,,Dine In (17),AC,,,,,,,"Butter Chapathi, Dal Tadka, Jeera Rice, Packaged Water, Paneer Masala",700.00,0.00,0.00,0.00,35.00,0.00,735.00,Cash,,Printed,9 Aug 2025 13:59:03,
15632,,Dine In (3),Non AC,,,,,,,"Veg Biryani, Veg Thali",270.00,0.00,0.00,0.00,13.50,0.50,284.00,Cash,,Printed,9 Aug 2025 13:54:55,
15631,,Dine In (5),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,9 Aug 2025 13:39:53,
15630,,Dine In (1),Non AC,,,,,,,"Chapati, Veg Thali",185.00,0.00,0.00,0.00,9.26,-0.26,194.00,Cash,,Printed,9 Aug 2025 13:28:43,
15629,,Dine In (4),Non AC,,,,,,,"Cheese Cube, Kingfisher Mid (650 Ml)",390.00,0.00,0.00,0.00,36.50,0.50,427.00,Cash,,Printed,9 Aug 2025 13:22:40,
15628,,Dine In (6),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,9 Aug 2025 13:20:30,
15627,7147010370,Delivery,Zomato,,,,,,,"Mushroom Chilli, Solkadi",410.00,0.00,0.00,0.00,20.50,0.50,431.00,Online,,Printed,9 Aug 2025 13:18:10,
15626,,Dine In (3),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,9 Aug 2025 13:03:03,
15625,7150735556,Delivery,Zomato,,,,,,,Surmai Fry (2Pcs),350.00,0.00,0.00,0.00,17.50,0.50,368.00,Online,,Printed,9 Aug 2025 12:08:27,
15624,,Dine In (4),Non AC,,,,,,,"Royalstag (180 Ml), Soft Drink 300 Ml",440.00,0.00,0.00,0.00,42.50,0.50,483.00,Cash,,Printed,9 Aug 2025 11:46:19,
15623,7149135249,Delivery,Zomato,,,,,,,"Mandeli Fry, Surmai Masala",480.00,0.00,0.00,0.00,24.00,0.00,504.00,Online,,Printed,9 Aug 2025 11:14:27,
15622,,Pick Up,Pick Up,,,,,,,"Antiquity (180 Ml), Blenders Pride (180 Ml), Bud Mild 500, Budwiser Mild (650 Ml), Budwiser Strong (500 ML), Budwiser Strong (650 Ml), Dr Brandy (180 Ml), Dsp Black (180 Ml), Heineken (650 Ml), Imperial Blue (180 Ml), Imperial Blue (90 Ml), Kingfisher Mid (330 Ml), Kingfisher Strong (500 ML), Kingfisher Strong (650 Ml), Kingfisher Ultra (650 Ml), Lp  Strong, Macdowell Rum (180 Ml), Magic Moment (180 Ml), Magic Moment Apple (180 Ml), Mc Dowell (180 Ml), Mc Dowell (90 Ml), Oak Smit Silver Internation (180 Ml), Oak Smith Gold (180 Ml), Oaksmith Gold 750ml, Old Monk (180 Ml), Packaged Water, Romanov (180 Ml), Romanov Apple (180 Ml), Royal Challenge (180 Ml), Royalstag (180 Ml), Royalstag (90 Ml), Tuborg Strong (500 ML), Tuborg Strong (650 Ml)",71660.00,0.00,0.00,0.00,21.00,0.00,71681.00,Cash,,Printed,9 Aug 2025 03:02:01,
15621,,Dine In (17),AC,,,,,,,"Caramel Custard, Packaged Water, Soft Drink 600 Ml, Veg Pulav",600.00,0.00,0.00,0.00,30.00,0.00,630.00,Cash,,Printed,9 Aug 2025 00:55:52,
15620,,Dine In (11),AC,,,,,,,"Bangda Thali, Chicken Lolypop Full, Kollum Rice (Half), Packaged Water, Soft Drink 300 Ml",620.00,0.00,0.00,0.00,31.00,0.00,651.00,Cash,,Printed,9 Aug 2025 00:43:16,
15619,,Dine In (20),AC,,,,,,,"Bhakri, Mix Veg, Packaged Water",304.00,0.00,0.00,0.00,15.20,-0.20,319.00,Cash,,Printed,9 Aug 2025 00:34:50,
15618,,Dine In (3),Non AC,,,,,,,"Chapati, Royalstag (90 Ml), Veg Thali",305.00,0.00,0.00,0.00,26.26,-0.26,331.00,Cash,,Printed,9 Aug 2025 00:32:40,
15617,,Dine In (15),AC,,,,,,,"Bhakri, Caramel Custard, Chicken Lolypop Full, Chicken Masala Fry, Crab Thali, Extra Vade(4pc), fried noodle, King Prawns Pepper Butter Garlic, Kollum Rice (Half), Packaged Water, pomfret jumbo tawa fry, Prawns Koliwada, Schezwan Sauce, Solkadi, Surmai Thali",4954.00,0.00,0.00,0.00,247.70,0.30,5202.00,Cash,,Printed,9 Aug 2025 00:24:39,
15616,,Dine In (8),AC,,,,,,,"Bhakri, Chicken Chilly Dry, Lp Mild, Soda 300ml",838.00,0.00,0.00,0.00,68.90,0.10,907.00,Cash,,Printed,9 Aug 2025 00:22:08,
15615,,Dine In (9),AC,,,,,,,"Bhakri, Chicken Thali",278.00,0.00,0.00,0.00,13.90,0.10,292.00,Cash,,Printed,9 Aug 2025 00:11:48,
15614,,Pick Up,Pick Up,,,,,,,Neer Dosa Per Pc,60.00,0.00,0.00,0.00,3.00,0.00,63.00,Cash,,Printed,9 Aug 2025 00:08:23,
15613,,Pick Up,Pick Up,,,,,,,Neer Dosa Per Pc,20.00,3.00,0.00,0.00,0.86,0.14,18.00,Cash,,Printed,9 Aug 2025 00:08:01,
15612,,Dine In (7),AC,,,,,,,"Caramel Custard, Chicken Fried Rice, Chicken Triple Schezwan, Crab Lolipop (6 Pc), Finger Chips, Guava Mary, King Prawns Tawa Fry, Packaged Water, Soft Drink 300 Ml, Tuborg Strong (500 ML)",2035.00,0.00,0.00,0.00,115.00,0.00,2150.00,Cash,,Printed,9 Aug 2025 00:03:40,
15611,,Dine In (11),AC,,,,,,,"Bangda Tawa Fry, Blueberry Mojito, Chicken Chilly Dry, Dal Tadka, Jeera Rice, Soft Drink 300 Ml",910.00,0.00,0.00,0.00,38.50,0.50,949.00,Cash,,Printed,8 Aug 2025 23:50:15,
15610,,Dine In (4),Non AC,,,,,,,Kingfisher Mid (330 Ml),240.00,0.00,0.00,0.00,24.00,0.00,264.00,Cash,,Printed,8 Aug 2025 23:25:16,
15609,,Dine In (10),AC,,,,,,,"Budwiser Strong (650 Ml), Kingfisher Ultra (330 Ml), Packaged Water",730.00,0.00,0.00,0.00,71.00,0.00,801.00,Cash,,Printed,8 Aug 2025 23:17:33,
15608,,Dine In (5),Non AC,,,,,,,"Pomfret Thali, Solkadi",390.00,0.00,0.00,0.00,19.50,0.50,410.00,Cash,,Printed,8 Aug 2025 23:13:05,
15607,,Dine In (4),Non AC,,,,,,,"Kollum Rice (Half), Pomfret Thali",390.00,0.00,0.00,0.00,19.50,0.50,410.00,Cash,,Printed,8 Aug 2025 23:12:58,
15606,,Dine In (2),Non AC,,,,,,,"Chapati, Veg Thali",155.00,0.00,0.00,0.00,7.76,0.24,163.00,Cash,,Printed,8 Aug 2025 23:03:56,
15605,,Dine In (12),AC,,,,,,,"King Prawns Butter Garlic, Packaged Water, Prawns Thali, Surmai Thali",1260.00,0.00,0.00,0.00,63.00,0.00,1323.00,Cash,,Printed,8 Aug 2025 22:50:44,
15604,,Dine In (18),AC,,,,,,,"Chapati, Veg Thali",126.00,0.00,0.00,0.00,6.30,-0.30,132.00,Cash,,Printed,8 Aug 2025 22:30:20,
15603,,Dine In (5),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,8 Aug 2025 22:29:56,
15602,,Dine In (6),Non AC,,,,,,,"Kingfisher Strong (500 ML), Kingfisher Strong (650 Ml)",575.00,0.00,0.00,0.00,57.50,0.50,633.00,Cash,,Printed,8 Aug 2025 22:25:00,
15601,,Dine In (15),AC,,,,,,,"Chapati, Chicken Lolypop Full, Extra Vade(4pc), Mix Veg, Packaged Water, Paneer 65, Paneer Masala, Prawns Fry, Steam Rice (Full), Surmai Thali, Veg Fried Rice, Veg Munchurian Dry",2854.00,0.00,0.00,0.00,142.70,0.30,2997.00,Cash,,Printed,8 Aug 2025 22:17:00,
15600,,Dine In (20),AC,,,,,,,"Mc Dowell (180 Ml), Mc Dowell (90 Ml), Mushroom Chilly",900.00,0.00,0.00,0.00,77.50,0.50,978.00,Cash,,Printed,8 Aug 2025 22:14:50,
15599,,Dine In (1),Non AC,,,,,,,"Chana Garlic Fry, Packaged Water, Red Label (180 Ml)",2570.00,0.00,0.00,0.00,241.50,0.50,2812.00,Cash,,Printed,8 Aug 2025 22:13:07,
15598,7145014482,Delivery,Zomato,,,,,,,Prawns Masala,300.00,75.00,0.00,0.00,11.26,-0.26,236.00,Online,,Printed,8 Aug 2025 22:11:45,
15597,,Dine In (3),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,8 Aug 2025 22:08:56,
15596,,Dine In (19),AC,,,,,,,"Antiquity (60 Ml), Crab Bhurji, Crab Meat Soup, king prawas gee rost, Neer Dosa Per Pc, Packaged Water",1800.00,0.00,0.00,0.00,114.00,0.00,1914.00,Cash,,Printed,8 Aug 2025 22:04:52,
15595,,Dine In (22),AC,,,,,,,"Fry Papad, Roasted Papad, Tuborg Strong (650 Ml), Veg Munchurian Dry",935.00,0.00,0.00,0.00,80.76,0.24,1016.00,Cash,,Printed,8 Aug 2025 22:02:24,
15594,,Pick Up,Pick Up,,,,,,,Bhakri,112.00,16.80,0.00,0.00,4.76,0.04,100.00,Cash,,Printed,8 Aug 2025 21:51:34,
15593,,Dine In (5),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,8 Aug 2025 21:50:44,
15592,,Pick Up,Pick Up,,,,,,,Bhakri,336.00,50.40,0.00,0.00,14.28,0.12,300.00,Cash,,Printed,8 Aug 2025 21:49:36,
15591,7145452310,Delivery,Zomato,,,,,,,Prawns Ghee Roast,660.00,0.00,0.00,0.00,33.00,0.00,693.00,Online,,Printed,8 Aug 2025 21:48:08,
15590,,Dine In (17),AC,,,,,,,"Chicken Thali, Kollum Rice (Half), Pomfret Thali",685.00,102.75,0.00,0.00,29.12,-0.37,611.00,Cash,,Printed,8 Aug 2025 21:45:01,
15589,7150317603,Delivery,Zomato,,,,,,,Solkadi,160.00,0.00,0.00,0.00,8.00,0.00,168.00,Online,,Printed,8 Aug 2025 21:39:03,
15588,7145021400,Delivery,Zomato,,,,,,,"Crab Lolipop (6 Pc), Mutton Ghee Roast, Neer Dosa[2 Pcs]",860.00,0.00,0.00,0.00,43.00,0.00,903.00,Online,,Printed,8 Aug 2025 21:36:29,
